Gene stable ID	Mouse gene stable ID	Mouse homology type	Mouse C3H/HeJ gene stable ID	Mouse C3H/HeJ homology type	Mouse CAST/EiJ gene stable ID	Mouse CAST/EiJ homology type	Mouse NOD/ShiLtJ gene stable ID	Mouse NOD/ShiLtJ homology type
MGP_129S1SvImJ_G0026604	ENSMUSG00000037034	ortholog_one2one	MGP_C3HHeJ_G0026323	ortholog_one2one	MGP_CASTEiJ_G0025784	ortholog_one2one	MGP_NODShiLtJ_G0026421	ortholog_one2one
MGP_129S1SvImJ_G0025190	ENSMUSG00000040913	ortholog_one2one	MGP_C3HHeJ_G0024921	ortholog_one2one	MGP_CASTEiJ_G0024386	ortholog_one2one	MGP_NODShiLtJ_G0025025	ortholog_one2one
MGP_129S1SvImJ_G0017483	ENSMUSG00000035640	ortholog_one2one	MGP_C3HHeJ_G0017246	ortholog_one2one	MGP_CASTEiJ_G0016813	ortholog_one2one	MGP_NODShiLtJ_G0017344	ortholog_one2one
MGP_129S1SvImJ_G0030210	ENSMUSG00000019054	ortholog_one2one	MGP_C3HHeJ_G0029904	ortholog_one2one	MGP_CASTEiJ_G0029314	ortholog_one2one	MGP_NODShiLtJ_G0030012	ortholog_one2one
MGP_129S1SvImJ_G0030776	ENSMUSG00000037973	ortholog_one2one	MGP_C3HHeJ_G0030470	ortholog_one2one	MGP_CASTEiJ_G0029873	ortholog_one2one	MGP_NODShiLtJ_G0030580	ortholog_one2one
MGP_129S1SvImJ_G0034834	ENSMUSG00000032301	ortholog_one2one	MGP_C3HHeJ_G0034517	ortholog_one2one	MGP_CASTEiJ_G0033839	ortholog_one2one	MGP_NODShiLtJ_G0034632	ortholog_one2one
MGP_129S1SvImJ_G0018059	ENSMUSG00000000581	ortholog_one2one	MGP_C3HHeJ_G0017814	ortholog_one2one	MGP_CASTEiJ_G0017375	ortholog_one2one	MGP_NODShiLtJ_G0017916	ortholog_one2one
MGP_129S1SvImJ_G0030670	ENSMUSG00000094200	ortholog_one2one			MGP_CASTEiJ_G0029769	ortholog_one2many	MGP_NODShiLtJ_G0030476	ortholog_one2one
MGP_129S1SvImJ_G0030670	ENSMUSG00000094200	ortholog_one2one			MGP_CASTEiJ_G0029771	ortholog_one2many	MGP_NODShiLtJ_G0030476	ortholog_one2one
MGP_129S1SvImJ_G0030670	ENSMUSG00000094200	ortholog_one2one			MGP_CASTEiJ_G0029770	ortholog_one2many	MGP_NODShiLtJ_G0030476	ortholog_one2one
MGP_129S1SvImJ_G0029643	ENSMUSG00000029235	ortholog_one2one	MGP_C3HHeJ_G0029343	ortholog_one2one	MGP_CASTEiJ_G0028751	ortholog_one2one	MGP_NODShiLtJ_G0029446	ortholog_one2one
MGP_129S1SvImJ_G0025943	ENSMUSG00000050128	ortholog_one2one	MGP_C3HHeJ_G0025674	ortholog_one2one	MGP_CASTEiJ_G0025136	ortholog_one2one	MGP_NODShiLtJ_G0025776	ortholog_one2one
MGP_129S1SvImJ_G0024025	ENSMUSG00000037536	ortholog_one2one	MGP_C3HHeJ_G0023748	ortholog_one2one	MGP_CASTEiJ_G0020483	ortholog_one2one	MGP_NODShiLtJ_G0021057	ortholog_one2one
MGP_129S1SvImJ_G0030989	ENSMUSG00000030050	ortholog_one2one	MGP_C3HHeJ_G0030742	ortholog_one2one	MGP_CASTEiJ_G0030077	ortholog_one2one	MGP_NODShiLtJ_G0030794	ortholog_one2one
MGP_129S1SvImJ_G0020371	ENSMUSG00000021335	ortholog_one2one	MGP_C3HHeJ_G0020122	ortholog_one2one	MGP_CASTEiJ_G0019639	ortholog_one2one	MGP_NODShiLtJ_G0020213	ortholog_one2one
MGP_129S1SvImJ_G0020314	ENSMUSG00000069297	ortholog_one2one	MGP_C3HHeJ_G0020067	ortholog_one2one	MGP_CASTEiJ_G0019591	ortholog_one2one	MGP_NODShiLtJ_G0020163	ortholog_one2one
MGP_129S1SvImJ_G0032621	ENSMUSG00000073969	ortholog_one2one	MGP_C3HHeJ_G0032322	ortholog_one2one	MGP_CASTEiJ_G0031648	ortholog_one2one	MGP_NODShiLtJ_G0032430	ortholog_one2one
MGP_129S1SvImJ_G0019007	ENSMUSG00000048763	ortholog_one2one	MGP_C3HHeJ_G0018762	ortholog_one2one	MGP_CASTEiJ_G0018315	ortholog_one2one	MGP_NODShiLtJ_G0018857	ortholog_one2one
MGP_129S1SvImJ_G0033436	ENSMUSG00000045337	ortholog_one2one	MGP_C3HHeJ_G0033126	ortholog_one2one	MGP_CASTEiJ_G0032452	ortholog_one2one	MGP_NODShiLtJ_G0033243	ortholog_one2one
MGP_129S1SvImJ_G0020939	ENSMUSG00000047789	ortholog_one2one	MGP_C3HHeJ_G0020678	ortholog_one2one	MGP_CASTEiJ_G0020198	ortholog_one2one	MGP_NODShiLtJ_G0020775	ortholog_one2one
MGP_129S1SvImJ_G0030326	ENSMUSG00000046658	ortholog_one2one	MGP_C3HHeJ_G0030023	ortholog_one2one	MGP_CASTEiJ_G0029428	ortholog_one2one	MGP_NODShiLtJ_G0030129	ortholog_one2one
MGP_129S1SvImJ_G0034073	ENSMUSG00000031901	ortholog_one2one	MGP_C3HHeJ_G0033759	ortholog_one2one	MGP_CASTEiJ_G0033085	ortholog_one2one	MGP_NODShiLtJ_G0033876	ortholog_one2one
MGP_129S1SvImJ_G0029601	ENSMUSG00000037653	ortholog_one2one	MGP_C3HHeJ_G0029301	ortholog_one2one	MGP_CASTEiJ_G0028709	ortholog_one2one	MGP_NODShiLtJ_G0029404	ortholog_one2one
MGP_129S1SvImJ_G0023968	ENSMUSG00000024228	ortholog_one2one	MGP_C3HHeJ_G0023691	ortholog_one2one	MGP_CASTEiJ_G0023173	ortholog_one2one	MGP_NODShiLtJ_G0023789	ortholog_one2one
MGP_129S1SvImJ_G0020430	ENSMUSG00000042842	ortholog_one2one	MGP_C3HHeJ_G0020183	ortholog_one2one	MGP_CASTEiJ_G0019700	ortholog_one2one	MGP_NODShiLtJ_G0020272	ortholog_one2one
MGP_129S1SvImJ_G0016122	ENSMUSG00000053153	ortholog_one2one	MGP_C3HHeJ_G0015891	ortholog_one2one	MGP_CASTEiJ_G0015475	ortholog_one2one	MGP_NODShiLtJ_G0015988	ortholog_one2one
MGP_129S1SvImJ_G0028098	ENSMUSG00000045751	ortholog_one2one	MGP_C3HHeJ_G0027797	ortholog_one2one	MGP_CASTEiJ_G0027252	ortholog_one2one	MGP_NODShiLtJ_G0027912	ortholog_one2one
MGP_129S1SvImJ_G0022868	ENSMUSG00000061100	ortholog_one2one	MGP_C3HHeJ_G0022598	ortholog_one2one	MGP_CASTEiJ_G0022124	ortholog_one2one	MGP_NODShiLtJ_G0022696	ortholog_one2one
MGP_129S1SvImJ_G0024135	ENSMUSG00000057440	ortholog_one2one	MGP_C3HHeJ_G0023863	ortholog_one2one	MGP_CASTEiJ_G0023341	ortholog_one2one	MGP_NODShiLtJ_G0023958	ortholog_one2one
MGP_129S1SvImJ_G0027496	ENSMUSG00000054215	ortholog_one2one	MGP_C3HHeJ_G0027211	ortholog_one2one	MGP_CASTEiJ_G0026658	ortholog_one2one	MGP_NODShiLtJ_G0027315	ortholog_one2one
MGP_129S1SvImJ_G0020048	ENSMUSG00000055271	ortholog_one2one	MGP_C3HHeJ_G0019792	ortholog_one2one	MGP_CASTEiJ_G0019338	ortholog_one2one	MGP_NODShiLtJ_G0019904	ortholog_one2one
MGP_129S1SvImJ_G0033134	ENSMUSG00000050866	ortholog_one2one	MGP_C3HHeJ_G0032831	ortholog_one2one	MGP_CASTEiJ_G0032161	ortholog_one2one	MGP_NODShiLtJ_G0032941	ortholog_one2one
MGP_129S1SvImJ_G0032529	ENSMUSG00000025439	ortholog_one2one	MGP_C3HHeJ_G0032229	ortholog_one2one	MGP_CASTEiJ_G0031556	ortholog_one2one	MGP_NODShiLtJ_G0032337	ortholog_one2one
MGP_129S1SvImJ_G0018785	ENSMUSG00000001100	ortholog_one2one	MGP_C3HHeJ_G0018538	ortholog_one2one	MGP_CASTEiJ_G0018092	ortholog_one2one	MGP_NODShiLtJ_G0018633	ortholog_one2one
MGP_129S1SvImJ_G0027779	ENSMUSG00000027886	ortholog_one2one	MGP_C3HHeJ_G0027481	ortholog_one2one	MGP_CASTEiJ_G0026937	ortholog_one2one	MGP_NODShiLtJ_G0027596	ortholog_one2one
MGP_129S1SvImJ_G0018963	ENSMUSG00000020869	ortholog_one2one	MGP_C3HHeJ_G0018718	ortholog_one2one	MGP_CASTEiJ_G0018273	ortholog_one2one	MGP_NODShiLtJ_G0018813	ortholog_one2one
MGP_129S1SvImJ_G0015830	ENSMUSG00000099032	ortholog_one2one	MGP_C3HHeJ_G0015602	ortholog_one2one	MGP_CASTEiJ_G0015182	ortholog_one2one	MGP_NODShiLtJ_G0015698	ortholog_one2one
MGP_129S1SvImJ_G0018873	ENSMUSG00000020530	ortholog_one2one	MGP_C3HHeJ_G0018627	ortholog_one2one	MGP_CASTEiJ_G0018182	ortholog_one2one	MGP_NODShiLtJ_G0018722	ortholog_one2one
MGP_129S1SvImJ_G0033676	ENSMUSG00000031862	ortholog_one2one	MGP_C3HHeJ_G0033365	ortholog_one2one	MGP_CASTEiJ_G0032690	ortholog_one2one	MGP_NODShiLtJ_G0033482	ortholog_one2one
MGP_129S1SvImJ_G0018669	ENSMUSG00000095095	ortholog_one2one	MGP_C3HHeJ_G0018422	ortholog_one2one	MGP_CASTEiJ_G0017977	ortholog_one2one	MGP_NODShiLtJ_G0018517	ortholog_one2one
MGP_129S1SvImJ_G0033912	ENSMUSG00000031654	ortholog_one2one	MGP_C3HHeJ_G0033598	ortholog_one2one	MGP_CASTEiJ_G0032929	ortholog_one2one	MGP_NODShiLtJ_G0033717	ortholog_one2one
MGP_129S1SvImJ_G0022594	ENSMUSG00000003166	ortholog_one2one	MGP_C3HHeJ_G0022325	ortholog_one2one	MGP_CASTEiJ_G0021853	ortholog_one2one	MGP_NODShiLtJ_G0022423	ortholog_one2one
MGP_129S1SvImJ_G0024317	ENSMUSG00000045876	ortholog_one2one	MGP_C3HHeJ_G0024050	ortholog_one2one	MGP_CASTEiJ_G0023525	ortholog_one2one	MGP_NODShiLtJ_G0024146	ortholog_one2one
MGP_129S1SvImJ_G0035120	ENSMUSG00000062270	ortholog_one2one	MGP_C3HHeJ_G0034804	ortholog_one2one	MGP_CASTEiJ_G0034116	ortholog_one2one	MGP_NODShiLtJ_G0034921	ortholog_one2one
MGP_129S1SvImJ_G0029442	ENSMUSG00000037379	ortholog_one2one	MGP_C3HHeJ_G0029141	ortholog_one2one	MGP_CASTEiJ_G0028550	ortholog_one2one	MGP_NODShiLtJ_G0029246	ortholog_one2one
MGP_129S1SvImJ_G0022986	ENSMUSG00000045331	ortholog_one2one	MGP_C3HHeJ_G0022718	ortholog_one2one	MGP_CASTEiJ_G0022240	ortholog_one2one	MGP_NODShiLtJ_G0022815	ortholog_one2one
MGP_129S1SvImJ_G0016498	ENSMUSG00000026450	ortholog_one2one	MGP_C3HHeJ_G0016267	ortholog_one2one	MGP_CASTEiJ_G0015847	ortholog_one2one	MGP_NODShiLtJ_G0016370	ortholog_one2one
MGP_129S1SvImJ_G0017170	ENSMUSG00000038417	ortholog_one2one	MGP_C3HHeJ_G0016930	ortholog_one2one	MGP_CASTEiJ_G0016509	ortholog_one2one	MGP_NODShiLtJ_G0017034	ortholog_one2one
MGP_129S1SvImJ_G0033137	ENSMUSG00000054612	ortholog_one2one	MGP_C3HHeJ_G0032834	ortholog_one2one	MGP_CASTEiJ_G0032164	ortholog_one2one	MGP_NODShiLtJ_G0032944	ortholog_one2one
MGP_129S1SvImJ_G0031523	ENSMUSG00000006335	ortholog_one2one	MGP_C3HHeJ_G0031226	ortholog_one2one	MGP_CASTEiJ_G0030595	ortholog_one2one	MGP_NODShiLtJ_G0031334	ortholog_one2one
MGP_129S1SvImJ_G0028355	ENSMUSG00000038422	ortholog_one2one	MGP_C3HHeJ_G0028054	ortholog_one2one	MGP_CASTEiJ_G0027490	ortholog_one2one	MGP_NODShiLtJ_G0028163	ortholog_one2one
MGP_129S1SvImJ_G0020421	ENSMUSG00000038415	ortholog_one2one	MGP_C3HHeJ_G0020174	ortholog_one2one	MGP_CASTEiJ_G0019691	ortholog_one2one	MGP_NODShiLtJ_G0020263	ortholog_one2one
MGP_129S1SvImJ_G0018473	ENSMUSG00000020549	ortholog_one2one	MGP_C3HHeJ_G0018226	ortholog_one2one	MGP_CASTEiJ_G0017782	ortholog_one2one	MGP_NODShiLtJ_G0018323	ortholog_one2one
MGP_129S1SvImJ_G0036042	ENSMUSG00000082482	ortholog_one2one			MGP_CASTEiJ_G0035006	ortholog_one2one	MGP_NODShiLtJ_G0035820	ortholog_one2one
MGP_129S1SvImJ_G0027801	ENSMUSG00000027966	ortholog_one2one	MGP_C3HHeJ_G0027502	ortholog_one2one	MGP_CASTEiJ_G0026958	ortholog_one2one	MGP_NODShiLtJ_G0027616	ortholog_one2one
MGP_129S1SvImJ_G0016622	ENSMUSG00000026602	ortholog_one2one	MGP_C3HHeJ_G0016388	ortholog_one2one	MGP_CASTEiJ_G0015968	ortholog_one2one	MGP_NODShiLtJ_G0016492	ortholog_one2one
MGP_129S1SvImJ_G0019613	ENSMUSG00000020580	ortholog_one2one	MGP_C3HHeJ_G0019361	ortholog_one2one	MGP_CASTEiJ_G0018916	ortholog_one2one	MGP_NODShiLtJ_G0019471	ortholog_one2one
MGP_129S1SvImJ_G0017286	ENSMUSG00000020087	ortholog_one2one	MGP_C3HHeJ_G0017047	ortholog_one2one	MGP_CASTEiJ_G0016618	ortholog_one2one	MGP_NODShiLtJ_G0017146	ortholog_one2one
MGP_129S1SvImJ_G0031599	ENSMUSG00000054893	ortholog_one2one	MGP_C3HHeJ_G0031302	ortholog_one2one	MGP_CASTEiJ_G0030665	ortholog_one2one	MGP_NODShiLtJ_G0031410	ortholog_one2one
MGP_129S1SvImJ_G0029010	ENSMUSG00000028747	ortholog_one2one	MGP_C3HHeJ_G0028707	ortholog_one2one	MGP_CASTEiJ_G0028139	ortholog_one2one	MGP_NODShiLtJ_G0028814	ortholog_one2one
MGP_129S1SvImJ_G0017317	ENSMUSG00000048185	ortholog_one2one	MGP_C3HHeJ_G0017078	ortholog_one2one	MGP_CASTEiJ_G0027288	ortholog_one2one	MGP_NODShiLtJ_G0027948	ortholog_one2one
MGP_129S1SvImJ_G0035376	ENSMUSG00000032503	ortholog_one2one	MGP_C3HHeJ_G0035060	ortholog_one2one	MGP_CASTEiJ_G0034366	ortholog_one2one	MGP_NODShiLtJ_G0035173	ortholog_one2one
MGP_129S1SvImJ_G0031054	ENSMUSG00000034037	ortholog_one2one	MGP_C3HHeJ_G0030674	ortholog_one2one	MGP_CASTEiJ_G0030141	ortholog_one2one	MGP_NODShiLtJ_G0030861	ortholog_one2one
MGP_129S1SvImJ_G0022870	ENSMUSG00000064061	ortholog_one2one	MGP_C3HHeJ_G0022600	ortholog_one2one	MGP_CASTEiJ_G0022126	ortholog_one2one	MGP_NODShiLtJ_G0022698	ortholog_one2one
MGP_129S1SvImJ_G0021331	ENSMUSG00000022203	ortholog_one2one	MGP_C3HHeJ_G0021074	ortholog_one2one	MGP_CASTEiJ_G0020593	ortholog_one2one	MGP_NODShiLtJ_G0021168	ortholog_one2one
MGP_129S1SvImJ_G0015924	ENSMUSG00000037408	ortholog_one2one	MGP_C3HHeJ_G0015695	ortholog_one2one	MGP_CASTEiJ_G0015276	ortholog_one2one	MGP_NODShiLtJ_G0015790	ortholog_one2one
MGP_129S1SvImJ_G0031648	ENSMUSG00000096002	ortholog_one2one	MGP_C3HHeJ_G0031350	ortholog_one2many			MGP_NODShiLtJ_G0031455	ortholog_one2many
MGP_129S1SvImJ_G0031648	ENSMUSG00000096002	ortholog_one2one	MGP_C3HHeJ_G0031350	ortholog_one2many			MGP_NODShiLtJ_G0031454	ortholog_one2many
MGP_129S1SvImJ_G0031648	ENSMUSG00000096002	ortholog_one2one	MGP_C3HHeJ_G0031349	ortholog_one2many			MGP_NODShiLtJ_G0031455	ortholog_one2many
MGP_129S1SvImJ_G0031648	ENSMUSG00000096002	ortholog_one2one	MGP_C3HHeJ_G0031349	ortholog_one2many			MGP_NODShiLtJ_G0031454	ortholog_one2many
MGP_129S1SvImJ_G0019768	ENSMUSG00000020994	ortholog_one2one	MGP_C3HHeJ_G0019512	ortholog_one2one	MGP_CASTEiJ_G0019064	ortholog_one2one	MGP_NODShiLtJ_G0019623	ortholog_one2one
MGP_129S1SvImJ_G0018904	ENSMUSG00000010342	ortholog_one2one	MGP_C3HHeJ_G0018658	ortholog_one2one	MGP_CASTEiJ_G0018213	ortholog_one2one	MGP_NODShiLtJ_G0018753	ortholog_one2one
MGP_129S1SvImJ_G0026618	ENSMUSG00000027445	ortholog_one2one	MGP_C3HHeJ_G0026337	ortholog_one2one	MGP_CASTEiJ_G0025798	ortholog_one2one	MGP_NODShiLtJ_G0026435	ortholog_one2one
MGP_129S1SvImJ_G0018170	ENSMUSG00000055415	ortholog_one2one	MGP_C3HHeJ_G0017924	ortholog_one2one	MGP_CASTEiJ_G0017488	ortholog_one2one	MGP_NODShiLtJ_G0018025	ortholog_one2one
MGP_129S1SvImJ_G0028873	ENSMUSG00000054428	ortholog_one2one	MGP_C3HHeJ_G0028569	ortholog_one2one	MGP_CASTEiJ_G0028002	ortholog_one2one	MGP_NODShiLtJ_G0028677	ortholog_one2one
MGP_129S1SvImJ_G0026141	ENSMUSG00000002111	ortholog_one2one	MGP_C3HHeJ_G0025862	ortholog_one2one	MGP_CASTEiJ_G0025327	ortholog_one2one	MGP_NODShiLtJ_G0025965	ortholog_one2one
MGP_129S1SvImJ_G0019396	ENSMUSG00000020743	ortholog_one2one	MGP_C3HHeJ_G0019145	ortholog_one2one	MGP_CASTEiJ_G0018700	ortholog_one2one	MGP_NODShiLtJ_G0019253	ortholog_one2one
MGP_129S1SvImJ_G0025838	ENSMUSG00000075284	ortholog_one2one	MGP_C3HHeJ_G0025570	ortholog_one2one	MGP_CASTEiJ_G0025034	ortholog_one2one	MGP_NODShiLtJ_G0025675	ortholog_one2one
MGP_129S1SvImJ_G0035793	ENSMUSG00000031343	ortholog_one2one	MGP_C3HHeJ_G0035467	ortholog_one2one	MGP_CASTEiJ_G0034759	ortholog_one2one	MGP_NODShiLtJ_G0035581	ortholog_one2one
MGP_129S1SvImJ_G0033849	ENSMUSG00000005465	ortholog_one2one	MGP_C3HHeJ_G0033535	ortholog_one2one	MGP_CASTEiJ_G0032865	ortholog_one2one	MGP_NODShiLtJ_G0033654	ortholog_one2one
MGP_129S1SvImJ_G0036145	ENSMUSG00000070713	ortholog_one2one	MGP_C3HHeJ_G0035821	ortholog_one2one	MGP_CASTEiJ_G0035113	ortholog_one2one	MGP_NODShiLtJ_G0035926	ortholog_one2one
MGP_129S1SvImJ_G0020875	ENSMUSG00000041632	ortholog_one2one	MGP_C3HHeJ_G0020618	ortholog_one2one	MGP_CASTEiJ_G0020136	ortholog_one2one	MGP_NODShiLtJ_G0020712	ortholog_one2one
MGP_129S1SvImJ_G0017596	ENSMUSG00000050035	ortholog_one2one	MGP_C3HHeJ_G0017361	ortholog_one2one	MGP_CASTEiJ_G0016928	ortholog_one2one	MGP_NODShiLtJ_G0017459	ortholog_one2one
MGP_129S1SvImJ_G0016267	ENSMUSG00000079434	ortholog_one2one	MGP_C3HHeJ_G0016033	ortholog_one2one	MGP_CASTEiJ_G0015618	ortholog_one2one	MGP_NODShiLtJ_G0016137	ortholog_one2one
MGP_129S1SvImJ_G0019647	ENSMUSG00000036613	ortholog_one2one	MGP_C3HHeJ_G0019395	ortholog_one2one	MGP_CASTEiJ_G0018950	ortholog_one2one	MGP_NODShiLtJ_G0019506	ortholog_one2one
MGP_129S1SvImJ_G0032114	ENSMUSG00000090619	ortholog_one2one	MGP_C3HHeJ_G0031820	ortholog_one2one			MGP_NODShiLtJ_G0031934	ortholog_one2one
MGP_129S1SvImJ_G0022916	ENSMUSG00000047960	ortholog_one2one	MGP_C3HHeJ_G0022646	ortholog_one2one	MGP_CASTEiJ_G0022173	ortholog_one2one	MGP_NODShiLtJ_G0022744	ortholog_one2one
MGP_129S1SvImJ_G0026632	ENSMUSG00000032046	ortholog_one2one	MGP_C3HHeJ_G0026352	ortholog_one2one	MGP_CASTEiJ_G0025812	ortholog_one2one	MGP_NODShiLtJ_G0026452	ortholog_one2one
MGP_129S1SvImJ_G0018341	ENSMUSG00000037331	ortholog_one2one	MGP_C3HHeJ_G0018093	ortholog_one2one	MGP_CASTEiJ_G0017658	ortholog_one2one	MGP_NODShiLtJ_G0018194	ortholog_one2one
MGP_129S1SvImJ_G0027534	ENSMUSG00000052415	ortholog_one2one	MGP_C3HHeJ_G0027246	ortholog_one2one	MGP_CASTEiJ_G0026694	ortholog_one2one	MGP_NODShiLtJ_G0027354	ortholog_one2one
MGP_129S1SvImJ_G0035665	ENSMUSG00000016534	ortholog_one2one	MGP_C3HHeJ_G0035338	ortholog_one2one	MGP_CASTEiJ_G0034629	ortholog_one2one	MGP_NODShiLtJ_G0035453	ortholog_one2one
MGP_129S1SvImJ_G0032543	ENSMUSG00000015957	ortholog_one2one	MGP_C3HHeJ_G0032243	ortholog_one2one	MGP_CASTEiJ_G0031570	ortholog_one2one	MGP_NODShiLtJ_G0032351	ortholog_one2one
MGP_129S1SvImJ_G0025299	ENSMUSG00000003228	ortholog_one2one	MGP_C3HHeJ_G0025030	ortholog_one2one	MGP_CASTEiJ_G0024495	ortholog_one2one	MGP_NODShiLtJ_G0025136	ortholog_one2one
MGP_129S1SvImJ_G0026110	ENSMUSG00000075074	ortholog_one2one	MGP_C3HHeJ_G0025833	ortholog_one2one	MGP_CASTEiJ_G0025296	ortholog_one2one	MGP_NODShiLtJ_G0025936	ortholog_one2one
MGP_129S1SvImJ_G0035876	ENSMUSG00000067679	ortholog_one2one	MGP_C3HHeJ_G0035553	ortholog_one2one	MGP_CASTEiJ_G0034841	ortholog_one2one	MGP_NODShiLtJ_G0035659	ortholog_one2one
MGP_129S1SvImJ_G0016395	ENSMUSG00000004451	ortholog_one2one	MGP_C3HHeJ_G0016164	ortholog_one2one	MGP_CASTEiJ_G0015745	ortholog_one2one	MGP_NODShiLtJ_G0016267	ortholog_one2one
MGP_129S1SvImJ_G0026717	ENSMUSG00000038523	ortholog_one2one	MGP_C3HHeJ_G0026435	ortholog_one2one	MGP_CASTEiJ_G0025896	ortholog_one2one	MGP_NODShiLtJ_G0026537	ortholog_one2one
MGP_129S1SvImJ_G0025035	ENSMUSG00000052920	ortholog_one2one	MGP_C3HHeJ_G0024767	ortholog_one2one	MGP_CASTEiJ_G0024237	ortholog_one2one	MGP_NODShiLtJ_G0024866	ortholog_one2one
MGP_129S1SvImJ_G0023408	ENSMUSG00000024301	ortholog_one2one			MGP_CASTEiJ_G0022633	ortholog_one2many	MGP_NODShiLtJ_G0023361	ortholog_many2many
MGP_129S1SvImJ_G0023408	ENSMUSG00000024301	ortholog_one2one			MGP_CASTEiJ_G0022633	ortholog_one2many	MGP_NODShiLtJ_G0023362	ortholog_many2many
MGP_129S1SvImJ_G0020828	ENSMUSG00000042102	ortholog_one2one	MGP_C3HHeJ_G0020572	ortholog_one2one	MGP_CASTEiJ_G0020091	ortholog_one2one	MGP_NODShiLtJ_G0020665	ortholog_one2one
MGP_129S1SvImJ_G0030187	ENSMUSG00000005514	ortholog_one2one	MGP_C3HHeJ_G0029881	ortholog_one2one	MGP_CASTEiJ_G0029290	ortholog_one2one	MGP_NODShiLtJ_G0029989	ortholog_one2one
MGP_129S1SvImJ_G0027010	ENSMUSG00000016346	ortholog_one2one	MGP_C3HHeJ_G0026726	ortholog_one2one	MGP_CASTEiJ_G0026185	ortholog_one2one	MGP_NODShiLtJ_G0026826	ortholog_one2one
MGP_129S1SvImJ_G0024838	ENSMUSG00000010663	ortholog_one2one	MGP_C3HHeJ_G0024572	ortholog_one2one	MGP_CASTEiJ_G0024045	ortholog_one2one	MGP_NODShiLtJ_G0024667	ortholog_one2one
MGP_129S1SvImJ_G0030824	ENSMUSG00000046942	ortholog_one2one	MGP_C3HHeJ_G0030517	ortholog_one2one	MGP_CASTEiJ_G0034847	ortholog_one2one	MGP_NODShiLtJ_G0030629	ortholog_one2one
MGP_129S1SvImJ_G0028139	ENSMUSG00000028287	ortholog_one2one	MGP_C3HHeJ_G0027837	ortholog_one2one	MGP_CASTEiJ_G0027293	ortholog_one2one	MGP_NODShiLtJ_G0027953	ortholog_one2one
MGP_129S1SvImJ_G0032663	ENSMUSG00000045584	ortholog_one2one	MGP_C3HHeJ_G0032360	ortholog_one2one	MGP_CASTEiJ_G0031688	ortholog_one2one	MGP_NODShiLtJ_G0032471	ortholog_one2one
MGP_129S1SvImJ_G0030539	ENSMUSG00000071553	ortholog_one2one	MGP_C3HHeJ_G0030235	ortholog_one2one	MGP_CASTEiJ_G0029637	ortholog_one2one	MGP_NODShiLtJ_G0030347	ortholog_one2one
MGP_129S1SvImJ_G0025445	ENSMUSG00000036587	ortholog_one2one	MGP_C3HHeJ_G0025179	ortholog_one2one	MGP_CASTEiJ_G0024642	ortholog_one2one	MGP_NODShiLtJ_G0025283	ortholog_one2one
MGP_129S1SvImJ_G0031819	ENSMUSG00000074283	ortholog_one2one	MGP_C3HHeJ_G0031525	ortholog_one2one	MGP_CASTEiJ_G0030865	ortholog_one2one	MGP_NODShiLtJ_G0031633	ortholog_one2one
MGP_129S1SvImJ_G0030102	ENSMUSG00000029387	ortholog_one2one	MGP_C3HHeJ_G0029795	ortholog_one2one	MGP_CASTEiJ_G0029204	ortholog_one2one	MGP_NODShiLtJ_G0029902	ortholog_one2one
MGP_129S1SvImJ_G0030931	ENSMUSG00000034832	ortholog_one2one	MGP_C3HHeJ_G0030800	ortholog_one2one	MGP_CASTEiJ_G0030019	ortholog_one2one	MGP_NODShiLtJ_G0030739	ortholog_one2one
MGP_129S1SvImJ_G0016130	ENSMUSG00000026188	ortholog_one2one	MGP_C3HHeJ_G0015899	ortholog_one2one	MGP_CASTEiJ_G0015483	ortholog_one2one	MGP_NODShiLtJ_G0015996	ortholog_one2one
MGP_129S1SvImJ_G0028991	ENSMUSG00000045349	ortholog_one2one	MGP_C3HHeJ_G0028688	ortholog_one2one	MGP_CASTEiJ_G0028120	ortholog_one2one	MGP_NODShiLtJ_G0028795	ortholog_one2one
MGP_129S1SvImJ_G0025151	ENSMUSG00000025189	ortholog_one2one	MGP_C3HHeJ_G0024882	ortholog_one2one	MGP_CASTEiJ_G0024347	ortholog_one2one	MGP_NODShiLtJ_G0024986	ortholog_one2one
MGP_129S1SvImJ_G0033277	ENSMUSG00000045362	ortholog_one2one	MGP_C3HHeJ_G0032976	ortholog_one2one	MGP_CASTEiJ_G0032298	ortholog_one2one	MGP_NODShiLtJ_G0033083	ortholog_one2one
MGP_129S1SvImJ_G0026187	ENSMUSG00000050587	ortholog_one2one	MGP_C3HHeJ_G0025908	ortholog_one2one	MGP_CASTEiJ_G0025373	ortholog_one2one	MGP_NODShiLtJ_G0026011	ortholog_one2one
MGP_129S1SvImJ_G0028972	ENSMUSG00000028664	ortholog_one2one	MGP_C3HHeJ_G0028669	ortholog_one2one	MGP_CASTEiJ_G0028101	ortholog_one2one	MGP_NODShiLtJ_G0028776	ortholog_one2one
MGP_129S1SvImJ_G0029928	ENSMUSG00000042096	ortholog_one2one	MGP_C3HHeJ_G0029624	ortholog_one2one	MGP_CASTEiJ_G0029032	ortholog_one2one	MGP_NODShiLtJ_G0029729	ortholog_one2one
